"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mr88","mr89","mr90","mr91"
"11300","TTC25",22.1053545940912,0.130325936713258,0.506829252662815,0.257139729067614,0.797070909036536,0.900403704899485,25.4599534404089,20.7991084058941,18.3317634430621,23.8305930869997
"11301","SKIL",220.87530061205,-0.040307190729358,0.156804825815423,-0.257053254067602,0.797137663068475,0.900403704899485,222.284978114339,213.416938425696,216.746144238558,231.053141669606
"11302","FUT10",38.8021917258935,0.101129983875334,0.393579126986175,0.256949560942763,0.797217710519743,0.900414446539065,47.0029909669087,33.4594352616557,30.1934927297494,44.5528479452603
"11303","GNG4",31.256498049552,0.108125926466227,0.421132276044834,0.256750509558938,0.797371377174539,0.900428665041842,32.3145562897497,32.5551262005299,28.0368146776244,32.119495030304
"11304","CDR2L",279.285775761708,-0.0357984239401013,0.1393980891122,-0.256807135363869,0.797327661541909,0.900428665041842,285.934861715361,265.866863970994,281.446485802307,283.894891558171
"11305","UEVLD",161.620999818433,-0.0483924923070841,0.188562871835003,-0.256638498534477,0.797457852568605,0.900446659711476,174.302758168953,143.785140719007,157.437497805122,170.95860258065
"11306","URI1",787.049306865401,-0.0217465599939973,0.0847764479115216,-0.256516527051162,0.797552020520552,0.90047333645364,762.819374233788,799.409210035234,759.150674347985,826.817968844599
"11307","PAPD4",318.337288993589,-0.0335699310789733,0.13098408038763,-0.256290161213696,0.797726793828019,0.900591007624892,316.290960048156,312.890935149537,336.441776131493,307.72548464517
"11308","ARPIN",201.147355521924,-0.0428745677506731,0.167638554701024,-0.255756009273272,0.798139243857289,0.900727243125344,188.991192846112,207.086774997815,218.902822290683,189.608631953085
"11309","TRAPPC2L",131.177873992084,-0.0553589714128569,0.216519194329606,-0.255676969352584,0.798200280002655,0.900727243125344,108.694416610976,148.306686024636,142.340751440247,125.369641892477
"11310","STAT5A",19.1627220802531,-0.14044758611239,0.549221951688433,-0.255720998916052,0.798166279375596,0.900727243125344,14.688434677159,21.7034174670199,22.645119547312,17.6139166295215
"11311","TNFSF9",12.5131277513445,-0.178793269500975,0.698588250764292,-0.255935122449262,0.79800093378802,0.900727243125344,10.7715187632499,12.6603268557616,18.3317634430621,8.28890194330425
"11312","SGTB",118.771299565311,-0.0548764135096345,0.214342678090567,-0.256021871138735,0.79793394927368,0.900727243125344,113.590561503363,119.36879606861,124.008987997185,118.116852692086
"11313","ATP5C1",962.404344737417,0.0189855569122527,0.074472419690282,0.254934068091387,0.798774022862014,0.901032734175094,975.312062563355,962.184841037883,965.113428325918,947.00704702251
"11314","LOC145783",23.1300660983095,-0.130619718128585,0.511876009850559,-0.255178433087184,0.798585287696539,0.901032734175094,22.5222665049771,21.7034174670199,16.1750853909372,32.119495030304
"11315","TRIM16L",48.3798675321136,0.0886413145697188,0.347634999408276,0.254983861580678,0.798735563934704,0.901032734175094,51.899135859295,47.928380239669,37.7418659121867,55.9500881173037
"11316","TMEM198",30.4088154666171,-0.112716873824462,0.442288426872525,-0.254849249892194,0.798839534899297,0.901032734175094,32.3145562897497,26.2249627726491,23.7234585733745,39.3722842306952
"11317","MICAL3",847.127347921155,0.0209773038702384,0.0822352007728436,0.255089106284102,0.798654277837942,0.901032734175094,895.994515306696,811.16522782987,840.026101302671,841.323547245381
"11318","RPL36A",39.5857603558141,-0.103468053969649,0.406110520141081,-0.254778068624532,0.798894515111141,0.901032734175094,42.1068460745223,34.3637443227815,26.958475651562,54.9139753743906
"11319","ZNF230",10.1585570299111,0.199676415798372,0.784159458267727,0.254637514976194,0.79900308128361,0.901075566091111,12.7299767202044,9.0430906112583,5.39169513031239,13.4694656578694
"11320","FAM117A",127.629619246689,-0.0529547703435705,0.208082589262968,-0.25448919359922,0.799117651603433,0.901125161017475,117.507477417272,132.933431985497,132.635700205685,127.441867378303
"11321","NRIP2",16.1489485557279,-0.162520758159535,0.639291575521459,-0.254220084203316,0.799325535238534,0.901279962664065,20.5638085480225,9.94739967238413,23.7234585733745,10.3611274291303
"11322","MRPS15",511.432900855353,-0.0261196357112168,0.102855365275792,-0.253945291440856,0.799537823879109,0.901439703393113,492.552176174064,520.882019208478,511.132698353615,521.164709685255
"11323","EIF1AD",181.732933996586,-0.0442185661800385,0.174346240952121,-0.253625004695007,0.799785277176798,0.901559436874058,172.344300211998,185.383357530795,194.101024691246,175.103053552302
"11324","RSF1",487.699005553589,0.0268765815602405,0.105941228520235,0.253693315960622,0.799732498257333,0.901559436874058,479.822199453859,504.604456108213,467.999137311116,498.370229341168
"11325","UBL5",640.066932166562,0.0234242341421881,0.0924872600312873,0.253269846401158,0.800059695709326,0.901789140461771,655.104186601289,635.729269971459,613.57490582955,655.859366263949
"11326","MEIS3P1",54.5337687572221,-0.0818003042315113,0.323576876860045,-0.252800215594181,0.800422601091185,0.902118532838511,47.9822199453859,57.8757799120531,62.5436635116237,49.7334116598255
"11327","SH3BP5",15.5313740089562,-0.156030595019281,0.617453582867854,-0.252700120865076,0.800499954477241,0.902126063291426,18.605350591068,10.85170873351,14.0184073388122,18.6500293724346
"11328","ASNA1",576.560894275602,0.0244297974948334,0.0967316869516274,0.252552170490421,0.800614294375145,0.902175270806738,593.412760957222,569.714708509273,562.892971604614,580.223136031297
"11329","RIC3",60.7061374522842,-0.0782545626365593,0.310016528887491,-0.252420614208473,0.80071596808036,0.902210197947374,68.5460284934085,49.7369983619207,58.2303074073738,66.311215546434
"11330","RPS29",984.063885924891,0.0186071216526408,0.0738037852939881,0.252116088335059,0.800951334854133,0.902333420639368,983.145894391173,997.452894421791,992.07190397748,963.584850909119
"11331","C19orf45",21.3350531230569,-0.134450664315629,0.533524327835327,-0.25200474898893,0.801037393081498,0.902333420639368,23.5014954834543,17.1818721613908,29.1151537036869,15.5416911436955
"11332","NDUFAF6",80.9691509460545,-0.0674469643311656,0.267568799922978,-0.252073352164306,0.800984366908193,0.902333420639368,67.5667995149312,90.430906112583,81.9537659807484,83.9251321759555
"11333","CEP89",177.691574223535,-0.0449559506151715,0.178574429509019,-0.251749092738391,0.801235008225882,0.90247638577635,162.552010427226,187.191975653047,170.377566117872,190.644744695998
"11334","N4BP2L2",396.46170385134,-0.0294003136455208,0.116854322310047,-0.251597998810122,0.801351805594897,0.902528304077895,403.442339132633,381.6184237951,393.593744512805,407.192307964821
"11335","PDCD6",518.374162931769,-0.0260395896831925,0.103638170626825,-0.251254817850408,0.801617104971337,0.902747449930226,519.970587571427,507.317383291591,548.874564265801,497.334116598255
"11336","USP32",350.260796854223,-0.0310124918064947,0.123480174233481,-0.251153612302613,0.801695347273023,0.902755919895919,346.647058380951,346.350370411193,353.695200548493,354.350558076257
"11337","ADGRD1",10.1398270505733,0.196177619304985,0.781481693113498,0.251032904588455,0.801788669356443,0.902781367587104,11.7507477417272,9.94739967238413,5.39169513031239,13.4694656578694
"11338","PWWP2B",380.446796438374,0.0302856881160582,0.120714115628557,0.250887710673777,0.801900926066219,0.902828128526661,367.210866928974,401.513223139869,365.55692983518,387.506165849474
"11339","LIN7C",342.709256106673,0.0332449849314304,0.132644371498042,0.250632458475038,0.802098284276892,0.9029706851393,347.626287359429,345.446061350067,374.18364204368,303.581033673518
"11340","MARCH8",237.13597941522,0.039088062874241,0.15603416022949,0.250509650045551,0.802193242912064,0.902997949362654,240.890328705407,239.641901198345,256.64468820287,211.366999554258
"11341","EXOC6",173.686476655416,-0.0443047238264582,0.177158915384468,-0.250084641409712,0.802521893057771,0.90328824308989,168.427384298089,173.627339736159,169.299227091809,183.391955495607
"11342","P3H1",214.549693089791,0.0400224318646827,0.160451586391571,0.249436186732432,0.803023396570329,0.903454403068945,226.201894028248,208.895393120067,221.059500342808,202.041984868041
"11343","ATF1",214.87542605715,0.039557389931349,0.158472929989531,0.249616069659103,0.802884270120073,0.903454403068945,222.284978114339,213.416938425696,212.432788134308,211.366999554258
"11344","ATP5S",118.041051551125,-0.0551093102064618,0.220917729977883,-0.249456257820406,0.803007872724089,0.903454403068945,121.424393331181,110.325705457351,106.755563580185,133.658543835781
"11345","LARGE",37.8986545235021,-0.0957614494237369,0.38378811984076,-0.2495164505443,0.802961317538015,0.903454403068945,35.2522432251815,37.9809805672849,43.1335610424991,35.2278332590431
"11346","CTBP1",690.536403899053,-0.0220124756609047,0.0882312840272774,-0.249486062722371,0.802984820469149,0.903454403068945,695.252574718857,675.518868660995,684.745281549674,706.628890666687
"11347","CD58",24.2098734790843,0.121222291195032,0.486950343101897,0.248941792345478,0.803405807060929,0.903610414363131,20.5638085480225,29.8421990171524,21.5667805212496,24.8667058299127
"11348","ANKS3",114.461176713232,0.0569203096227526,0.228869747799958,0.248701762333847,0.803591485521404,0.903610414363131,134.154370051385,99.4739967238413,116.460614814748,107.755725262955
"11349","NF1",1026.25411552643,-0.0180059288643047,0.0723658706943059,-0.248817967524593,0.803501592040324,0.903610414363131,1037.9827171859,1001.97443972742,1034.12712599392,1030.93217919847
"11350","FKBP1AP1",16.2128336349448,0.149095547750288,0.599701366218705,0.248616321637518,0.803657582002713,0.903610414363131,20.5638085480225,13.5646359168875,17.2534244169997,13.4694656578694
"11351","NINL",10.1820533337227,0.18793300055402,0.755337733349974,0.24880658314331,0.803510398603212,0.903610414363131,11.7507477417272,9.94739967238413,9.70505123456231,9.32501468621728
"11352","KLHL5",151.955835985537,-0.0477956256923694,0.192120886843077,-0.248778914556066,0.803531802167562,0.903610414363131,145.905117793112,152.828231330265,167.142549039684,141.947445779085
"11353","GARNL3",52.3025710227806,-0.0821398484622209,0.329711458152951,-0.249126460215759,0.803262962284124,0.903610414363131,52.8783648377722,48.8326893007948,46.3685781206866,61.1306518318688
"11354","PHKG2",407.746988060476,-0.028601959601551,0.115323360828402,-0.248015314469633,0.804122557691269,0.903894368521403,397.566965261769,409.652004690001,424.865576268617,398.903406021517
"11355","ATG16L1",238.001822363111,0.0381545733911238,0.153826637499063,0.248036191984994,0.804106404412965,0.903894368521403,227.181123006725,255.015155237484,223.216178394933,246.594832813301
"11356","BMS1P20",68.1211239789634,0.0719362075977705,0.289895504419116,0.24814530236305,0.804021985273227,0.903894368521403,63.6498836010221,75.9619611345697,59.3086464334363,73.5640047468252
"11357","ARNTL",68.1527936913254,0.0711086693732971,0.287288097475981,0.247516935083753,0.8045081868648,0.903971273003234,63.6498836010221,75.9619611345697,62.5436635116237,70.4556665180861
"11358","TRMT5",253.336990369018,-0.0366106652143379,0.148155265755312,-0.24711011807574,0.804823003425824,0.903971273003234,236.973412791498,263.153936787617,246.939636968308,266.280974928649
"11359","MRPS11",294.455268935829,-0.0337912247602298,0.136627295139689,-0.247324114304403,0.804657397854261,0.903971273003234,276.142571930588,305.656462660531,297.621571193244,298.400469958953
"11360","SPHK2",221.783497694155,0.0404608185951115,0.163305158844223,0.247762035697275,0.804318530319261,0.903971273003234,245.786473597793,204.373847814438,204.884414951871,232.089254412519
"11361","LCA5L",21.7942791080181,-0.127160377685039,0.514569235165069,-0.24712005498006,0.804815313345338,0.903971273003234,25.4599534404089,16.2775631002649,22.645119547312,22.7944803440867
"11362","ABHD5",263.344808823896,-0.0363950226160416,0.147078410234402,-0.247453195598444,0.80455750976363,0.903971273003234,258.516450317998,261.345318665365,288.994858984744,244.522607327475
"11363","CISH",11.4233874865873,-0.177981988561196,0.718742123452442,-0.247629828214698,0.804420829793707,0.903971273003234,7.83383182781811,13.5646359168875,11.8617292866873,12.4333529149564
"11364","RBPMS",52.6332211560989,0.0816308451542935,0.330473542474716,0.247011741221429,0.804899137403428,0.903971273003234,56.7952807516813,51.5456164841723,43.1335610424991,59.0584263460428
"11365","C8orf59",263.265592674918,0.0370725380465156,0.149778196599446,0.247516253287916,0.804508714448048,0.903971273003234,239.91109972693,292.996135804769,265.27140041137,254.883734756606
"11366","USP51",11.3566409777864,-0.187055458851915,0.757254365258799,-0.24701800007186,0.804894293615689,0.903971273003234,4.89614489238632,16.2775631002649,10.7833902606248,13.4694656578694
"11367","TMCC2",10.1527667835975,0.186557350341628,0.756342666996422,0.24665718130445,0.80517354713682,0.904071499659261,10.7715187632499,10.85170873351,8.62671220849983,10.3611274291303
"11368","MRPS16",978.336527695708,0.0183495312236289,0.0744311103384796,0.246530397574124,0.805271676547262,0.904071499659261,984.12512336965,984.792567566029,996.38526008173,948.043159765423
"11369","TIMP2",169.95301415816,0.0448177356278029,0.181681456402519,0.246683049086244,0.805153526094777,0.904071499659261,160.593552470271,184.479048469669,160.672514883309,174.066940809389
"11370","SAP25",21.1041678061319,-0.131592809019526,0.533674774355413,-0.246578656782995,0.80523432401353,0.904071499659261,18.605350591068,21.7034174670199,15.0967463648747,29.0111568015649
"11371","ADA",80.1978620572108,-0.0657504615347785,0.267277662094959,-0.24600058612986,0.805681778776342,0.904452370598892,88.1306080629537,68.7274886455631,85.1887830589358,78.7445684613904
"11372","ACTR1B",554.944821405776,-0.0241444642224908,0.0981932344926058,-0.245887248212696,0.805769515294853,0.904471321028738,542.492854076404,557.958690714637,563.971310630676,555.356430201385
"11373","FBXO3",273.143717538611,-0.0344360706022543,0.140105717895993,-0.245786332773497,0.805847637451595,0.904479477013067,270.267198059725,269.484100215497,279.289807750182,273.53376412904
"11374","DNAH14",76.9592870534614,-0.0652287919788678,0.266646470455543,-0.244626496902171,0.806745645728757,0.905076351307498,75.4006313427493,75.0576520734439,76.562070850436,80.8167939472164
"11375","LZTS2",222.997827237511,0.0384429423416666,0.157166611212245,0.244599931532223,0.806766217078549,0.905076351307498,234.035725856066,217.938483731325,229.686212551308,210.330886811345
"11376","TRIM21",71.5412732473675,-0.069461057188471,0.283764794614141,-0.244783914378537,0.806623749549965,0.905076351307498,63.6498836010221,75.9619611345697,64.7003415637487,81.8529066901295
